,adsh,company_name,dyrqt,filed,cik,sic,ticker,country,period,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLoss,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalents,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredTaxAssets,DeferredTaxLiabilities,DepreciationAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseAsset,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseRightOfUseAssetAmortization,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssets,InterestExpense,InterestPayableCurrent,InventoryNet,LaborAndRelatedExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,MinorityInterest,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseAsset,OperatingLeaseCost,OperatingLeaseLiability,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLoss,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenue,ShareBasedCompensation,Short Term Investments,StockIssuedDuringPeriodValue,StockholdersEquity,SubleaseIncome,TotalLiabilities,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,7_before,7_after,difference,per
3045,0001564590-19-032126,"STOKE THERAPEUTICS, INC.",201902,2019-08-14 00:00:00,1623526,2834.0,stok,US,2019-06-30,1238000.0,0.0,33000.0,0.0,0.0,280804000.0,0.0,0.0,0.0,246372000.0,244445000.0,242885000.0,0.0,0.0001,300000000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,0.0,2422000.0,0.0,0.0,0.0,0.0,0.0,0.0,629000.0,0.0,0.0,0.0,246372000.0,4818000.0,18000.0,0.0,0.0,0.0,-7819000.0,0.0,626000.0,8445000.0,-8445000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,0.0001,10000000.0,0.0,0.0,1505000.0,0.0,0.0,1722000.0,6023000.0,-39271000.0,0.0,298000.0,0.0,149449000.0,241536000.0,0.0,4836000.0,0.0,0.0,5083620.0,0.0,28.36000022888184,31.074000549316413,2.7140003204345686,0.09569817695807452
3046,0001564590-19-032128,KODIAK SCIENCES INC.,201902,2019-08-14 00:00:00,1468748,2836.0,kod,US,2019-06-30,2529000.0,0.0,3277000.0,0.0,12000.0,200138000.0,0.0,0.0,0.0,78275000.0,70492000.0,45107000.0,0.0,0.0001,490000000.0,4000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,1425000.0,0.0,0.0,0.0,0.0,2976000.0,0.0,0.0,0.0,0.0,0.0,0.0,431000.0,0.0,0.0,0.0,78275000.0,6214000.0,0.0,0.0,0.0,0.0,-11385000.0,0.0,0.0,11814000.0,-11814000.0,1981000.0,100000.0,2133000.0,0.0,4424000.0,0.0,0.0,317000.0,0.0,0.0,0.0,0.0,0.0,2391000.0,0.0,0.0,1238000.0,8838000.0,-130135000.0,0.0,1244000.0,23134000.0,59000.0,70019000.0,0.0,8256000.0,0.0,0.0,37294853.0,0.0,11.541999816894533,10.954000091552734,-0.5879997253417972,-0.050944354069484235
3047,0001564590-19-032130,ORAGENICS INC,201902,2019-08-14 00:00:00,1174940,2834.0,ogen,US,2019-06-30,1741051.0,0.0,0.0,0.0,0.0,137782378.0,0.0,0.0,0.0,26932961.0,26075039.0,25719626.0,0.0,0.001,200000000.0,46125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1025708.0,0.0,0.0,0.0,0.0,0.0,0.0,99427.0,0.0,0.0,0.0,26932961.0,1893904.0,616157.0,0.0,0.0,0.0,-4806460.0,0.0,98394.0,4904854.0,-4806460.0,756337.0,0.0,756484.0,0.0,0.0,0.0,0.0,0.0,0.0,6513396.0,50000000.0,0.0,0.0,355413.0,0.0,0.0,101585.0,3879146.0,-119918999.0,0.0,164588.0,0.0,0.0,24422900.0,0.0,0.0,0.0,0.0,46120545.0,0.0,0.3899999916553497,0.3780000030994416,-0.01199998855590817,-0.03076920208376
3048,0001564590-19-032141,"STABILIS ENERGY, INC.",201902,2019-08-14 00:00:00,1043186,3620.0,slng,US,2019-06-30,2805000.0,1217000.0,0.0,0.0,0.0,14172000.0,0.0,0.0,0.0,14574000.0,3957000.0,1080000.0,0.0,0.001,6250000.0,1000.0,0.0,-262000.0,0.0,0.0,0.0,1537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,784000.0,0.0,418000.0,437000.0,73000.0,0.0,0.0,17000.0,0.0,63000.0,0.0,14574000.0,3206000.0,0.0,0.0,0.0,0.0,-17000.0,0.0,166000.0,0.0,56000.0,145000.0,0.0,147000.0,0.0,51000.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,436000.0,0.0,0.0,532000.0,0.0,-6117000.0,1955000.0,0.0,0.0,0.0,6616000.0,0.0,3428000.0,28201.0,965000.0,1171420.0,0.0,4.410000038146973,4.2680000305175785,-0.14200000762939435,-0.03219954793675262
3049,0001564590-19-032150,PRECISION BIOSCIENCES INC,201902,2019-08-14 00:00:00,1357874,2836.0,dtil,US,2019-06-30,2882000.0,250000.0,445000.0,0.0,0.0,310339000.0,0.0,0.0,0.0,271920000.0,237088000.0,226099000.0,0.0,0.0,200000000.0,0.0,0.0,0.0,0.0,7129000.0,79245000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,1453000.0,1485000.0,0.0,0.0,0.0,271920000.0,15820000.0,0.0,0.0,0.0,0.0,-19436000.0,0.0,0.0,29260000.0,-23871000.0,0.0,0.0,0.0,2474000.0,417000.0,0.0,0.0,0.0,4435000.0,0.0001,10000000.0,0.0,0.0,8265000.0,0.0,0.0,32962000.0,22760000.0,-135409000.0,5389000.0,2279000.0,0.0,272000.0,173978000.0,0.0,97942000.0,0.0,952000.0,50035370.0,0.0,9.957999992370606,9.452000045776368,-0.5059999465942386,-0.050813411024494284
3050,0001564590-19-032151,"RESTORBIO, INC.",201902,2019-08-14 00:00:00,1720580,2834.0,torc,US,2019-06-30,8242000.0,0.0,1464000.0,140000.0,170000.0,227561000.0,0.0,0.0,0.0,136658000.0,136088000.0,21371000.0,0.0,0.0001,150000000.0,4000.0,0.0,-18194000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,0.0,0.0,-0.51,0.0,1021000.0,0.0,0.0,0.0,0.0,2616000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,136658000.0,9706000.0,0.0,0.0,0.0,0.0,-18332000.0,0.0,0.0,19169000.0,-18322000.0,0.0,0.0,0.0,22000.0,0.0,138000.0,0.0,11000.0,847000.0,0.0,10000000.0,0.0,0.0,3270000.0,0.0,465000.0,325000.0,16553000.0,-100794000.0,0.0,944000.0,111425000.0,6000.0,126941000.0,0.0,9717000.0,0.0,0.0,35684368.0,0.0,9.68000011444092,9.880000305175779,0.20000019073486186,0.02066117648454317
3051,0001564590-19-032161,"RESTORATION ROBOTICS, INC.",201902,2019-08-14 00:00:00,1409269,3841.0,hair,US,2019-06-30,5905000.0,0.0,1988000.0,4769000.0,0.0,195559000.0,0.0,2034000.0,0.0,23175000.0,21561000.0,9800000.0,0.0,0.0001,300000000.0,4000.0,0.0,14000.0,0.0,0.0,0.0,1711000.0,26110000.0,1295000.0,0.0,0.0,155000.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,4166000.0,0.0,1220000.0,0.0,1520000.0,0.0,0.0,0.0,0.0,6482000.0,0.0,23175000.0,14584000.0,0.0,20887000.0,3928000.0,0.0,-7892000.0,0.0,-824000.0,8278000.0,-7058000.0,0.0,0.0,0.0,0.0,131000.0,0.0,0.0,686000.0,-8000.0,0.0,0.0,0.0,0.0,998000.0,0.0,6169000.0,1400000.0,1481000.0,-208545000.0,2931000.0,370000.0,0.0,0.0,-12982000.0,0.0,36157000.0,0.0,0.0,40843166.0,0.0,10.46127986907959,10.033740043640137,-0.4275398254394531,-0.04086878764262228
3052,0001564590-19-032165,"COOL HOLDINGS, INC.",201902,2019-08-14 00:00:00,1274032,5065.0,awsm,US,2019-06-30,2360000.0,564000.0,3600000.0,641000.0,-1045000.0,39129000.0,0.0,12000.0,5598000.0,13241000.0,7302000.0,2543000.0,0.0,0.001,150000000.0,9000.0,0.0,1000.0,0.0,0.0,0.0,3627000.0,11806000.0,0.0,0.0,365000.0,116000.0,0.0,0.0,-0.65,0.0,1326000.0,0.0,0.0,0.0,0.0,5951000.0,0.0,1302000.0,0.0,0.0,0.0,757000.0,-940000.0,586000.0,2106000.0,0.0,13241000.0,15448000.0,0.0,0.0,0.0,0.0,-5614000.0,0.0,0.0,0.0,-4649000.0,4179000.0,0.0,4224000.0,0.0,205000.0,0.0,0.0,0.0,6000.0,0.001,10000000.0,322000.0,322000.0,476000.0,0.0,1439000.0,798000.0,0.0,-46330000.0,4929000.0,1750000.0,0.0,0.0,-8237000.0,0.0,21478000.0,0.0,0.0,8596000.0,0.0,1.821999979019165,1.7059999704360962,-0.1160000085830688,-0.06366630621231673
3053,0001564590-19-032166,ARCTURUS THERAPEUTICS HOLDINGS INC.,201902,2019-08-14 00:00:00,1768224,2834.0,arct,US,2019-06-30,3187000.0,5817000.0,3497000.0,1846000.0,0.0,74851000.0,0.0,0.0,93407.0,70940000.0,63338000.0,55947000.0,0.0,0.001,30000000.0,13000.0,0.0,-685000.0,27382000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,-0.07,0.0,1468000.0,0.0,0.0,0.0,0.0,3456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70940000.0,16414000.0,0.0,9980000.0,0.0,0.0,-685000.0,0.0,0.0,10725000.0,-572000.0,5509000.0,300000.0,6051000.0,22000.0,0.0,0.0,0.0,0.0,-113000.0,0.0,0.0,0.0,0.0,1659000.0,0.0,3832000.0,1986000.0,7269000.0,-53246000.0,10153000.0,403000.0,0.0,1000.0,21618000.0,0.0,49322000.0,0.0,0.0,10412000.0,0.0,10.139999961853027,10.020000076293943,-0.11999988555908205,-0.011834308285061644
3054,0001564590-19-032167,"ELECTROCORE, INC.",201902,2019-08-14 00:00:00,1560258,3845.0,ecor,US,2019-06-30,2269466.0,500970.0,4460906.0,333286.0,105458.0,105278405.0,0.0,0.0,0.0,50549248.0,47173712.0,8731984.0,0.0,0.001,500000000.0,0.0,-12139618.0,-55369.0,0.0,0.0,0.0,254440.0,0.0,0.0,0.0,0.0,25522.0,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,9387934.0,0.0,368303.0,0.0,0.0,0.0,0.0,0.0,0.0,4999010.0,0.0,50549248.0,7113869.0,0.0,0.0,0.0,635610.0,-12100520.0,0.0,279332.0,12748155.0,-12100520.0,1665848.0,0.0,2063087.0,0.0,1310262.0,16271.0,0.0,0.0,0.0,0.001,10000000.0,0.0,0.0,539518.0,0.0,732712.0,399426.0,2510429.0,-64293265.0,622743.0,726800.0,32402230.0,0.0,41755789.0,0.0,8793459.0,0.0,0.0,29341574.0,0.0,1.4899999856948851,1.5850000143051148,0.09500002861022948,0.0637584090753697
3055,0001564590-19-032172,MESA AIR GROUP INC,201902,2019-08-14 00:00:00,810332,4512.0,mesa,US,2019-06-30,33585000.0,0.0,34152000.0,300498000.0,0.0,0.0,0.0,1200000.0,0.0,1465983000.0,158151000.0,83556000.0,0.0,0.0,125000000.0,0.0,0.0,0.0,13400000.0,0.0,13401000.0,0.0,0.0,0.0,0.0,50695000.0,19761000.0,0.0,0.09,0.09,0.0,14492000.0,0.0,0.0,0.0,0.0,12435000.0,0.0,0.0,0.0,856000.0,277000.0,33816000.0,13496000.0,0.0,20268000.0,0.0,1465983000.0,245852000.0,807397000.0,896730000.0,163623000.0,0.0,3007000.0,0.0,-13214000.0,163147000.0,17077000.0,0.0,0.0,0.0,3050000.0,9849000.0,0.0,0.0,25755000.0,-451000.0,0.0,5000000.0,0.0,0.0,46425000.0,0.0,1586520000.0,1286022000.0,0.0,175121000.0,180224000.0,1500000.0,0.0,0.0,412734000.0,0.0,1053249000.0,0.0,0.0,35112000.0,34835000.0,7.594000148773192,6.180000019073487,-1.4140001296997067,-0.1861996447192772
3056,0001564590-19-032177,"POSITIVE PHYSICIANS HOLDINGS, INC.",201902,2019-08-14 00:00:00,1752039,6331.0,pphi,US,2019-06-30,0.0,0.0,0.0,0.0,1107563.0,49421081.0,0.0,0.0,0.0,156562368.0,0.0,24365843.0,0.0,0.01,10000000.0,36155.0,0.0,1042717.0,0.0,0.0,0.0,0.0,0.0,0.0,1223634.0,0.0,0.0,0.0,-0.16,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939865.0,0.0,0.0,0.0,156562368.0,0.0,0.0,0.0,0.0,0.0,-560947.0,0.0,0.0,7052913.0,-785054.0,0.0,0.0,0.0,0.0,534645.0,1042739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21866240.0,6267859.0,0.0,87895381.0,0.0,72431039.0,0.0,84131329.0,0.0,0.0,0.0,3615500.0,12.59000015258789,12.242000198364256,-0.3479999542236332,-0.02764098093772472
3057,0001564590-19-032192,"ARCADIA BIOSCIENCES, INC.",201902,2019-08-14 00:00:00,1469443,2870.0,rkda,US,2019-06-30,3265000.0,125000.0,0.0,0.0,0.0,194980000.0,0.0,0.0,5179758.0,25346000.0,22000000.0,14646000.0,0.0,0.001,150000000.0,47000.0,0.0,4238000.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,3145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839000.0,0.0,25346000.0,4157000.0,0.0,0.0,0.0,0.0,4238000.0,0.0,0.0,5184000.0,-4981000.0,2051000.0,210000.0,2203000.0,0.0,7000.0,0.0,264000.0,3000000.0,101000.0,0.0,0.0,0.0,0.0,1009000.0,0.0,0.0,639000.0,1950000.0,-186741000.0,203000.0,0.0,19401000.0,0.0,8286000.0,0.0,17060000.0,0.0,0.0,5054812.0,0.0,4.326000022888183,6.694000148773194,2.3680001258850103,0.5473879133972018
3058,0001564590-19-032349,"PLUS THERAPEUTICS, INC.",201902,2019-08-15 00:00:00,1095981,3841.0,pstv,US,2019-06-30,2953000.0,80000.0,0.0,0.0,0.0,420404000.0,0.0,181000.0,0.0,8884000.0,5260000.0,4570000.0,0.0,0.001,100000000.0,0.0,0.0,-9147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.67,0.0,0.0,181000.0,6000.0,181000.0,28000.0,875000.0,372000.0,0.0,0.0,0.0,0.0,0.0,597000.0,0.0,107000.0,0.0,8884000.0,13923000.0,0.0,0.0,10813000.0,0.0,-9147000.0,0.0,-308000.0,2261000.0,-1959000.0,905000.0,89000.0,1167000.0,503000.0,50000.0,0.0,0.0,65000.0,0.0,0.001,5000000.0,30233.0,4540.0,0.0,0.0,0.0,2297000.0,1289000.0,-426680000.0,0.0,28000.0,0.0,64000.0,-6276000.0,0.0,15160000.0,0.0,0.0,442512.0,0.0,5.339999961853027,8.323999977111816,2.9840000152587884,0.5588015049766619
3059,0001564590-19-032384,PERFORMANCE FOOD GROUP CO,201902,2019-08-16 00:00:00,1618673,5141.0,pfgc,US,2019-06-30,1130800000.0,1227300000.0,0.0,708300000.0,-200000.0,866700000.0,0.0,22000000.0,0.0,4653500000.0,2670600000.0,25400000.0,0.0,0.01,1000000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1209000000.0,0.0,500000.0,137100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765800000.0,0.0,0.0,1900000.0,0.0,755100000.0,0.0,0.0,1356900000.0,0.0,4653500000.0,1699300000.0,0.0,1202900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61600000.0,0.0,0.0,216200000.0,0.0,0.0,0.0,0.0,0.0,71700000.0,0.0,1658800000.0,950500000.0,0.0,430700000.0,0.0,0.0,0.0,0.0,1298200000.0,0.0,3355300000.0,0.0,0.0,0.0,0.0,44.48000030517578,46.37199935913086,1.8919990539550824,0.04253594966218842
3060,0001564590-19-032471,II-VI INC,201902,2019-08-16 00:00:00,820318,3827.0,iivi,US,2019-06-30,104462000.0,269642000.0,49944000.0,486204000.0,-24221000.0,0.0,0.0,1292000.0,0.0,1953773000.0,812911000.0,204872000.0,0.0,0.0,300000000.0,382423000.0,0.0,0.0,19400000.0,0.0,0.0,224076000.0,511617000.0,0.0,16558000.0,82438000.0,0.0,0.0,0.44,0.43,0.0,71847000.0,0.0,0.0,0.0,0.0,61731000.0,319778000.0,0.0,0.0,11520000.0,0.0,241840000.0,5606000.0,0.0,296282000.0,0.0,1953773000.0,270563000.0,0.0,466997000.0,23834000.0,0.0,28028000.0,0.0,0.0,0.0,34729000.0,0.0,0.0,0.0,0.0,14238000.0,0.0,0.0,82925000.0,0.0,0.0,5000000.0,0.0,0.0,30337000.0,0.0,1068994000.0,582790000.0,36202000.0,943581000.0,362728000.0,0.0,0.0,0.0,1133209000.0,0.0,820564000.0,12603781.0,168574000.0,0.0,0.0,37.89599990844727,38.85999984741211,0.9639999389648466,0.02543803940504984
3061,0001564590-19-032574,"NETAPP, INC.",201903,2019-08-19 00:00:00,1002047,3572.0,ntap,US,2019-07-31,348000000.0,542000000.0,633000000.0,1352000000.0,-39000000.0,0.0,-17000000.0,0.0,0.0,7811000000.0,4516000000.0,2973000000.0,115000000.0,0.001,239000000.0,0.0,0.0,107000000.0,3510000000.0,1764000000.0,1746000000.0,420000000.0,0.0,0.0,0.0,447000000.0,49000000.0,0.0,0.43,0.42,0.134,257000000.0,0.0,0.0,0.0,0.0,405000000.0,1770000000.0,816000000.0,0.0,293000000.0,4000000.0,186000000.0,19000000.0,0.0,116000000.0,0.0,7811000000.0,3175000000.0,0.0,1545000000.0,400000000.0,0.0,103000000.0,0.0,15000000.0,712000000.0,119000000.0,142000000.0,18000000.0,165000000.0,326000000.0,709000000.0,20000000.0,0.0,882000000.0,11000000.0,0.0,0.0,0.0,0.0,360000000.0,0.0,2106000000.0,754000000.0,215000000.0,0.0,1236000000.0,42000000.0,714000000.0,0.0,863000000.0,0.0,6948000000.0,0.0,0.0,243000000.0,239000000.0,45.776318359375,46.0061508178711,0.22983245849609804,0.005020772022156918
3062,0001564590-19-032594,"COMSTOCK HOLDING COMPANIES, INC.",201902,2019-08-20 00:00:00,1299969,1531.0,chci,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,197333000.0,0.0,0.0,1052.0,27986000.0,0.0,1603000.0,0.0,0.0,0.0,0.0,0.0,0.0,625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477000.0,1702000.0,499000.0,0.0,0.0,0.0,136000.0,132000.0,0.0,0.0,0.0,27986000.0,0.0,0.0,6383000.0,0.0,0.0,-253000.0,13000.0,0.0,0.0,-94000.0,142000.0,0.0,142000.0,0.0,303000.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221000.0,0.0,-194503000.0,4922000.0,0.0,0.0,0.0,7013000.0,0.0,20973000.0,0.0,0.0,0.0,6634000.0,2.1699999809265136,2.087999963760376,-0.0820000171661377,-0.03778802667598484
3063,0001564590-19-032721,CACI INTERNATIONAL INC /DE/,201902,2019-08-21 00:00:00,16058,7373.0,caci,US,2019-06-30,118917000.0,869840000.0,235611000.0,194199000.0,-43156000.0,576277000.0,0.0,4200000.0,0.0,5086843000.0,1031520000.0,72028000.0,0.0,0.1,80000000.0,4231000.0,0.0,0.0,0.0,55667000.0,7445000.0,0.0,1676475000.0,0.0,0.0,282195000.0,0.0,0.0,2.01,1.96,0.0,290274000.0,0.0,0.0,0.0,0.0,0.0,3336079000.0,0.0,0.0,1530000.0,0.0,688311000.0,0.0,0.0,47200000.0,0.0,5086843000.0,691722000.0,0.0,1665013000.0,46920000.0,135000.0,50030000.0,0.0,0.0,0.0,81096000.0,0.0,0.0,0.0,0.0,33336000.0,0.0,0.0,107932000.0,0.0,0.1,10000000.0,0.0,0.0,89652000.0,0.0,343875000.0,149676000.0,0.0,2410164000.0,1373878000.0,0.0,0.0,0.0,2371466000.0,0.0,2715377000.0,17434000.0,576185000.0,25472000.0,24875000.0,208.1160003662109,214.1700042724609,6.054003906250018,0.029089564933004193
3064,0001564590-19-032743,SPARTANNASH CO,201902,2019-08-21 00:00:00,877422,5141.0,sptn,US,2019-06-30,406896000.0,0.0,48306000.0,0.0,-8932000.0,0.0,5383000.0,0.0,0.0,2291964000.0,998496000.0,19949000.0,6902000.0,0.0,100000000.0,488947000.0,0.0,6767000.0,0.0,0.0,0.0,1706922000.0,708443000.0,0.0,0.0,43200000.0,20529000.0,0.0,-0.19,-0.19,0.0,53072000.0,32747000.0,713000.0,684527000.0,853000.0,266474000.0,181035000.0,289007000.0,0.0,-2941000.0,0.0,129131000.0,8696000.0,0.0,572723000.0,0.0,2291964000.0,567750000.0,1036569000.0,0.0,0.0,0.0,7469000.0,0.0,-17078000.0,281637000.0,7370000.0,274336000.0,14730000.0,318655000.0,0.0,89353000.0,0.0,0.0,31954000.0,439000.0,0.0,10000000.0,0.0,0.0,43219000.0,0.0,0.0,619613000.0,0.0,207630000.0,1995929000.0,0.0,0.0,0.0,693802000.0,932000.0,0.0,0.0,0.0,35402000.0,35402000.0,10.703652954101562,10.813878059387207,0.11022510528564487,0.010297896032158577
3065,0001564590-19-032779,TUESDAY MORNING CORP/DE,201902,2019-08-22 00:00:00,878726,5331.0,tues,US,2019-06-30,91251000.0,0.0,45923000.0,179686000.0,0.0,241456000.0,0.0,0.0,0.0,370521000.0,256500000.0,11395000.0,0.0,0.01,100000000.0,465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27531000.0,14699000.0,0.0,0.0,-0.27,-0.27,0.0,12429000.0,0.0,0.0,0.0,0.0,0.0,0.0,76654000.0,0.0,147000.0,0.0,0.0,0.0,0.0,237895000.0,0.0,370521000.0,137174000.0,0.0,0.0,0.0,0.0,-12049000.0,0.0,0.0,0.0,-11434000.0,0.0,0.0,0.0,1822000.0,2881000.0,0.0,0.0,835000.0,0.0,0.01,10000000.0,0.0,0.0,5388000.0,0.0,289832000.0,110146000.0,0.0,-63800000.0,230530000.0,0.0,0.0,0.0,171309000.0,0.0,199212000.0,1783661.0,0.0,0.0,0.0,1.3580000162124637,1.4259999990463257,0.06799998283386223,0.05007362446395097
3066,0001564590-19-032908,SYNAPTICS INC,201902,2019-08-23 00:00:00,817720,3674.0,syna,US,2019-06-30,98300000.0,230000000.0,106100000.0,133100000.0,0.0,1266100000.0,0.0,2100000.0,0.0,1409800000.0,731100000.0,327800000.0,0.0,0.001,120000000.0,100000.0,0.0,0.0,47500000.0,0.0,0.0,0.0,0.0,0.0,30400000.0,19100000.0,0.0,0.0,0.0,0.0,0.0,30400000.0,0.0,0.0,0.0,0.0,0.0,372800000.0,0.0,0.0,18900000.0,0.0,445500000.0,0.0,0.0,158700000.0,0.0,1409800000.0,253900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58100000.0,0.0,0.0,30300000.0,0.0,0.001,10000000.0,0.0,0.0,14600000.0,0.0,236100000.0,103000000.0,0.0,583500000.0,0.0,0.0,313700000.0,0.0,657300000.0,0.0,752500000.0,0.0,1192400000.0,0.0,0.0,34.55,31.79399986267089,-2.7560001373290994,-0.07976845549432994
3067,0001564590-19-032909,ACCURAY INC,201902,2019-08-23 00:00:00,1138723,3841.0,aray,US,2019-06-30,29562000.0,0.0,32742000.0,80896000.0,-10000.0,535332000.0,0.0,605000.0,0.0,438181000.0,344075000.0,88178000.0,0.0,0.001,200000000.0,89000.0,0.0,0.0,104971000.0,78332000.0,26639000.0,0.0,176296000.0,3918000.0,119125000.0,1146000.0,0.0,0.0,0.0,-0.02,0.0,31150000.0,0.0,0.0,0.0,0.0,0.0,57770000.0,45926000.0,0.0,16280000.0,0.0,679000.0,0.0,0.0,120823000.0,0.0,438181000.0,192181000.0,0.0,159844000.0,0.0,0.0,-1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17373000.0,0.0,0.0,9646000.0,0.0,0.001,5000000.0,0.0,0.0,24205000.0,0.0,98018000.0,17122000.0,0.0,-485540000.0,117417000.0,0.0,0.0,0.0,49871000.0,0.0,388310000.0,0.0,0.0,88202000.0,0.0,2.7899999618530287,2.6119999408721934,-0.17800002098083478,-0.0637992915464461
3068,0001564590-19-032952,"FULCRUM THERAPEUTICS, INC.",201902,2019-08-26 00:00:00,1680581,2834.0,fulc,US,2019-06-30,3081000.0,0.0,0.0,2912000.0,0.0,6453000.0,0.0,0.0,18562481.0,65151000.0,51366000.0,50720000.0,0.0,0.001,147500000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,-9.21,0.0,934000.0,0.0,0.0,0.0,0.0,2634000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65151000.0,6343000.0,0.0,0.0,0.0,0.0,-13169000.0,0.0,0.0,13494000.0,-13494000.0,0.0,0.0,22872000.0,211000.0,624000.0,0.0,58000.0,101000.0,0.0,0.0,0.0,0.0,0.0,1738000.0,0.0,12917000.0,10005000.0,10860000.0,-118136000.0,0.0,950000.0,0.0,225000.0,-111681000.0,0.0,11696000.0,1432.0,0.0,1787.0,0.0,11.111999893188477,10.73400001525879,-0.3779998779296872,-0.03401726795924436
